Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;% bioalcohol;Precio biodiésel;% éster metílico;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Precio gasolina 95 E25;Precio gasolina 95 E85;Precio AdBlue;Precio diesel renovable;Precio gasolina renovable	;Precio metanol	;Precio  amoniaco	;Precio BGNC	;Precio BGNL;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio;Ultimo dato;Tipo_Vendedor;Provincia;Comunidad_Autonoma;Total población;Población hombres;Población mujeres;Competencia_1km;Competencia_2km;Competencia_5km;Competencia_10km;Competencia_25km;Competencia_50km;Competencia_100km;Distancia_Exolum_km
BONETE;BONETE;02691;CR N-430, 566,3;I;-1.331611;38.876111;03/12/2025 00:00;1.509;;;1.619;;1.479;1.529;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;2;19;117;982;94.91424417350889
BONETE;BONETE;02691;AUTOVIA A-31 KM. 126;D;-1.3315;38.875861;03/12/2025 00:00;1.509;;;1.619;;1.479;1.529;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;2;19;117;983;94.88873919956303
BONILLO (EL);BONILLO (EL);02610;CALLE CARRETERA MUNERA, 2;D;-2.535056;38.953361;03/12/2025 00:00;1.479;;;1.589;;1.459;1.559;1.134;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;S-D: 07:00-15:00;S-D: 07:00-15:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;0;5;83;463;175.61316153350614
CASAS DE JUAN NÚÑEZ;CASAS DE JUAN NUÑEZ;02151;AVDA. ALBACETE, 33;D;-1.560857;39.100792;01/12/2025 08:47;1.559;;;;;1.499;;0.95;;;;;;;;;;;;;;;;;;;GASOLINERAS DEL REY;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;1;1;21;128;556;112.85728165724105
CASAS DE VES;CASAS DE VES;02212;CARRETERA CASAS IBAÑEZ KM. 13,8;D;-1.332194;39.255139;24/11/2025 11:35;;;;;;;;0.96;;;;;;;;;;;;;;;;;;;COOPERATIVA;R;dm;L-V: 08:00-13:30 y 15:00-18:00;L-V: 08:00-13:30 (A), 15:00-18:00 (A);2025-11-24;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;0;10;87;891;89.10381825124655
CASAS-IBÁÑEZ;CASAS-IBAÑEZ;02200;CARRETERA ALBACETE KM. 94;I;-1.477806;39.283944;01/12/2025 21:00;1.559;;;1.679;;1.489;1.549;1.249;;;;;;;;;;;;;;;;;;;MOEVE;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (A);2025-12-01;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;4;22;138;767;100.76553772036408
CASAS-IBÁÑEZ;CASAS-IBAÑEZ;02200;AVDA. DEL VINO, 10;D;-1.474111;39.291389;01/12/2025 14:19;;;;;;;;1.1;;;;;;;;;;;;;;;;;;;NTRA SRA DE LA CABEZA;R;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;2;22;137;777;100.31509935474779
CAUDETE;CAUDETE;02660;CR N-344 DIRC.VALENCIA, KM.  118.3;N;-0.943;38.727472;30/11/2025 11:24;1.569;;;1.709;;1.499;1.599;;;;;;;;;;;;;;;;;;;;BP PARGA I PETROL BAS BEL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-11-30;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;5;7;50;206;1340;59.489581642689465
CAUDETE;CAUDETE;02660;AUTOVIA A-31 KM. 167,50;I;-0.955833;38.756417;03/12/2025 00:00;1.509;;;1.619;;1.479;1.529;1.164;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;2;9;45;205;1360;62.696698985385915
CAUDETE;CAUDETE;02660;CARRETERA D12 ESTACION KM. 1;D;-0.973861;38.71075;01/12/2025 13:50;;;;;;;;;;;;;;;;1.099;;;;;;;;;;;HAM;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Descuento;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;2;4;6;45;194;1309;59.83374353093033
CAUDETE;CAUDETE;02660;AVENIDA VALENCIA DE, 16;N;-0.982111;38.708944;22/11/2025 21:39;1.569;;;1.719;;1.459;1.549;;;;;;;;;;;;;;;;;;;;GALP;P;dm;L-D: 06:00-22:00;Sin datos;2025-11-22;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;2;4;6;46;194;1299;60.171876049661805
CAUDETE;CAUDETE;02660;CARRETERA D-12 ESTACION KM. 32;D;-0.971639;38.711694;01/12/2025 09:47;1.479;;;;;1.409;;1.079;;;;;;;;;;;;;;;;;;;VILA Y FAYOS ;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;2;4;6;45;195;1313;59.781624039778904
CENIZATE;CENIZATE;02247;CALLE VIRGEN DE LAS NIEVES, 17;D;-1.664167;39.301;01/12/2025 08:56;1.372;;;;;1.379;;0.934;;;;;;;;;;;;;;;;;;;VIRGEN DE LAS NIEVES;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;7;35;140;446;116.33786431237047
CHINCHILLA DE MONTE-ARAGÓN;CHINCHILLA DE MONTE-ARAGO;02520;Ctra. AB-430 KM 530,3;I;-1.726278;38.915972;03/12/2025 00:00;1.529;;;1.639;;1.489;1.589;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;2;3;55;120;442;125.07539106197746
CHINCHILLA DE MONTE-ARAGÓN;CHINCHILLA DE MONTE-ARAGO;02520;AUTOVIA A-31 KM. 86;D;-1.758;38.937583;03/12/2025 00:00;1.519;;;1.649;;1.479;;;;;;;;0.959;;;;;;;1.569;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;Sin datos;2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;2;11;57;128;422;128.67778515851617
CHINCHILLA DE MONTE-ARAGÓN;CHINCHILLA DE MONTE-ARAGO;02520;AUTOVIA A-31 KM. 86;I;-1.757611;38.938611;03/12/2025 00:00;1.519;;;;;1.479;1.529;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;Sin datos;2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;2;11;57;128;422;128.7104856278262
CHINCHILLA DE MONTE-ARAGÓN;POZO BUENO;02510;CL AVENIDA GENERALISIMO 107 (N-301 km 276);I;-1.731861;38.803389;03/12/2025 00:00;1.509;;1.569;;;1.509;;;;;;;;;;;;;;;1.599;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;2;2;2;35;108;497;119.33510590577784
CHINCHILLA DE MONTE-ARAGÓN;VILLAR DE CHINCHILLA;02695;AUTOVIA A31 KM. 111;N;-1.502806;38.898306;01/12/2025 06:00;1.559;;;;;1.529;1.629;;;;;;;;;;;;;1.199;;;;;;;CEPSA;P;dm;"L-V: 06:00-22:00; S-D: 07:00-22:00";Sin datos;2025-12-01;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;3;18;132;662;108.00105102750345
ELCHE DE LA SIERRA;ELCHE DE LA SIERRA;02430;POLIGONO EL CAMPILLO A, 2;D;-2.017917;38.460694;03/12/2025 09:15;1.42;;;;;1.439;;;;;;;;;;;;;;;;;;;;;DLP;P;dm;"L-V: 08:00-21:00; S: 08:00-14:00";"L-V: 08:00-21:00 (P); S: 08:00-14:00 (P)";2025-12-03;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;1;1;5;62;532;132.33474769077526
ELCHE DE LA SIERRA;ELCHE DE LA SIERRA;02430;CL BOLEA, 36 (CM-412 km 235,65);D;-2.044778;38.451306;03/12/2025 00:00;1.479;;;1.589;;1.499;;1.164;;;;;;;;;;;;;1.589;;;;;;CAMPSA;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;1;1;4;61;532;134.54281087869805
FUENTE-ÁLAMO;FUENTE-ALAMO;02651;LA HIGUERA, 000;D;-1.431579;38.695348;01/12/2025 10:49;;;;;;1.32;;0.92;;;;;;;;;;;;;;;;;;;SAN DIONISIO;R;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;2;17;108;907;90.68402727612984
FUENTE-ÁLAMO;FUENTE-ALAMO;02651;AVDA. DOCTOR PEREZ GIL, 25;N;-1.433306;38.689833;01/12/2025 19:53;1.659;;;1.82;;1.499;;1.099;;;;;;;;;;;;;;;;;;;Nº 7374;P;dm;L: 07:00-21:00;Sin datos;2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;2;17;107;904;90.53363746304423
FUENTEALBILLA;FUENTEALBILLA;02260;N-322 (CORDOBA-VALENCIA) km 399;I;-1.548639;39.269972;24/11/2025 15:12;1.449;;;;;1.419;;1.009;;;;;;;;;;;;;;;;;;;ES SAN ANTONIOABAD. FUENTEALBILLA;P;dm;L-D: 07:00-20:00;L-D: 07:00-20:00 (A);2025-11-24;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;4;25;140;659;107.03874682595296
GINETA (LA);GINETA (LA);02110;CR N-301, 231,8;D;-1.990194;39.107667;03/12/2025 00:00;1.489;;;1.609;;1.469;1.519;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 07:00-21:00;L-D: 07:00-21:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;1;4;66;140;374;148.09627856126644
GINETA (LA);GINETA (LA);02110;CR A-31, 235;I;-1.963944;39.086278;03/12/2025 14:00;1.519;;1.569;1.629;;1.479;;;;;;;;;;;;;;;1.569;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;3;10;70;133;383;146.5311244539411
GOLOSALVO;GOLOSALVO;02253;CARRETERA NACIONAL 322 KM. 390;D;-1.635111;39.238111;02/12/2025 14:26;1.519;;;1.665;;1.499;1.575;;;;;;;;;;;;;0.959;;;;;;;MOEVE;P;dm;L: 06:00-22:00;L: 06:00-22:00 (A);2025-12-02;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;5;29;141;477;115.00983145419501
HELLÍN;HELLIN;02400;AVENIDA LIBERTAD, 111;D;-1.700417;38.517306;03/12/2025 09:27;1.379;;;;;1.379;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Descuento;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;4;8;13;17;86;716;106.06564057714456
HELLÍN;HELLIN;02400;CARRETERA JAEN KM. 47;D;-1.714556;38.502889;03/12/2025 00:00;1.479;;;1.599;;1.479;;;;;;;;;;;;;;;1.569;;;;;;REPSOL;P;OM;L-D: 07:00-22:30;Sin datos;2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;1;8;9;17;86;713;106.95047395877957
HELLÍN;HELLIN;02400;CARRETERA MURCIA KM. 33;I;-1.687833;38.506806;03/12/2025 00:00;1.489;;;1.609;;1.479;;;;;;;;;;;;;;;1.569;;;;;;PETRONOR;P;OM;L-D: 06:00-23:00;L: 06:00-23:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;3;9;11;17;87;728;104.75538340017528
HELLÍN;HELLIN;02400;CARRETERA N-301 KM. 316;I;-1.703056;38.524444;03/12/2025 00:00;1.499;;;1.609;;1.509;;;;;;;;;;;;;;;1.599;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;3;8;13;17;85;707;106.45807473297988
HELLÍN;HELLIN;02400;CARRETERA CM 412 KM. 273;D;-1.694889;38.532389;22/11/2025 14:50;1.409;;;;;1.379;;;;;;;;;;;;;;;;;;;;;PETROGAS;P;dm;L-D: 06:30-22:00;L-D: 06:30-22:00 (A);2025-11-22;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;3;7;13;17;88;710;105.95917301946074
HELLÍN;HELLIN;02400;CARRETERA N 301-A KM. S/N;D;-1.677694;38.502528;01/12/2025 11:28;1.389;;;;;1.379;;;;;;;;;;;;;;;;;;;;;GALERA ÁREAS DE SERVICIO;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;2;7;10;17;91;740;103.7961998593533
HELLÍN;HELLIN;02400;POLIGONO SAN RAFAEL 3ª FASE, SN;N;-1.705389;38.545111;03/12/2025 00:00;;;;;;1.507;;;;;;;;;;;;;;1.032;;;;;;;IDS;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Descuento;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;1;6;13;17;81;698;107.17303566495042
HELLÍN;HELLIN;02400;AUTOVIA A-30 KM. 322,5;D;-1.596722;38.46425;01/12/2025 12:02;1.559;;;1.689;;1.519;1.589;;;;;;;;;;;;;1.199;;;;;;;MOEVE;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-01;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;1;4;26;104;889;96.0857395241161
HELLÍN;HELLIN;02400;CARRETERA TORREUCHEA KM. 1;D;-1.636389;38.495972;01/12/2025 11:26;1.579;;;1.709;;1.559;1.659;;;;;;;1.029;;;;;;;;;;;;;HELLIN GAS S.L.;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;3;10;18;94;806;100.128540742282
HELLÍN;HELLIN;02400;MELCHOR  DE MACANAZ, 66;N;-1.696972;38.511222;01/12/2025 13:58;1.499;;;1.629;;1.529;1.629;;;;;;;;;;;;;;;;;;;;BP;P;dm;L: 06:00-23:00;L: 06:00-23:00 (A);2025-12-01;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;5;8;10;17;86;724;105.63319350996298
HELLÍN;HELLIN;02400;CARRETERA A-30 KM. 328,2;I;-1.571667;38.417306;01/12/2025 06:00;1.553;;;1.676;;1.539;1.617;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-01;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;1;35;131;932;93.17057886714412
HELLÍN;ISSO;02420;CARRETERA DE HELLIN KM. 104;D;-1.741111;38.491861;03/12/2025 00:00;1.479;;;1.599;;1.469;;1.204;;;;;;;;;;;;;1.559;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;5;9;17;88;700;108.9964309360862
HIGUERUELA;HIGUERUELA;02694;BALTASAR GONZALEZ SAEZ, 34 - 36;D;-1.444083;38.960944;25/11/2025 17:39;1.372;;;;;1.366;;0.94;;;;;;;;;;;;;;;;;;;NO;R;dm;L-D: 24H;L-D: 24H (D);2025-11-25;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;1;12;119;667;108.44930799431697
HOYA-GONZALO;HOYA-GONZALO;02696;AUTOVIA A-31 KM. 103,150;D;-1.583389;38.921833;03/12/2025 08:01;1.519;;;1.629;;1.489;1.559;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;1;25;124;554;115.17139185063444
LETUR;LETUR;02434;CARRETERA A 45 KM. 39,8;D;-2.111056;38.356556;01/12/2025 19:49;1.517;;;;;1.487;;1.125;;;;;;;;;;;;;;;;;;;E.S. LETUR;P;dm;L-D: 07:30-21:30;Sin datos;2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;0;4;58;519;139.60878408644353
MADRIGUERAS;MADRIGUERAS;02230;AVENIDA LEVANTE, 15;I;-1.799472;39.233056;03/12/2025 00:00;1.479;;;;;1.459;;1.134;;;;;;;;;;;;;1.549;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;2;2;5;45;145;387;129.0226141750239
MADRIGUERAS;MADRIGUERAS;02230;CARRETERA C-3222 KM. 9;D;-1.800611;39.226611;01/12/2025 10:27;1.469;;;;;1.419;;;;;;;;;;;;;;;;;;;;;Q8;P;dm;L-S: 07:00-15:00;L-S: 07:00-15:00 (A);2025-12-01;Descuento;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;2;2;5;48;145;386;129.2492319401252
MADRIGUERAS;MADRIGUERAS;02230;AVENIDA DE LEVANTE 27;D;-1.794139;39.232528;01/12/2025 10:15;;;;;;1.35;;0.94;;;;;;;;;;;;;;;;;;;SAT VIDEMA;R;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;2;2;5;45;144;387;128.5812811763556
MAHORA;MAHORA;02240;CAMINO HORTIGOSA, S/N;N;-1.729333;39.209972;01/12/2025 10:27;;;;;;1.4;;0.93;;;;;;;;;;;;;;;;;;;SECADEMA;R;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;7;42;141;389;123.58872819131388
MINAYA;MINAYA;02620;CARRERA N-301, 195,2;D;-2.330333;39.276056;01/12/2025 12:01;1.549;;;1.679;;1.499;;1.129;;;;;;;;;;;;1.199;1.599;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);2025-12-01;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;5;44;137;432;153.71363965146543
MINAYA;MINAYA;02620;CARRETERA MADRID-CARTAGENA KM. S/N;D;-2.325056;39.273583;01/12/2025 19:00;;;;;;1.35;;0.98;;;;;;;;;;;;;;;;;;;COOPERATIVA VITIVINICOLA SANTIAGO EL MAYOR;R;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;5;43;140;430;154.20523064280897
MONTEALEGRE DEL CASTILLO;MONTEALEGRE DEL CASTILLO;02650;CALLE CAPATAZ SANTIAGO, 91;D;-1.32875;38.789694;01/12/2025 19:46;;;;;;1.319;;0.939;;;;;;;;;;;;;;;;;;;BODEGAS SANTIAGO APOSTOL;R;dm;L-D: 06:30-23:00;L-D: 06:30-23:00 (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;3;18;108;978;88.69807865621678
MONTEALEGRE DEL CASTILLO;MONTEALEGRE DEL CASTILLO;02650;CALLE CAPATAZ SANTIAGO, 23;I;-1.33025;38.785917;02/12/2025 09:55;1.529;;;;;1.509;;;;;;;;;;;;;;;;;;;;;LOS CORRALES;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (A);2025-12-02;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;1;19;108;973;88.55383906363588
MOTILLEJA;MOTILLEJA;02200;MEDIO DÍA 28;N;-1.788246;39.17907;24/11/2025 12:51;;;;;;;;0.95;;;;;;;;;;;;;;;;;;;SAT MOTILLEJA;R;dm;L-D: 24H;L-D: 24H (A);2025-11-24;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;4;64;144;373;129.28796486208913
MUNERA;MUNERA;02612;CALLE POZO (EL), 106;D;-2.485028;39.043806;01/12/2025 00:00;1.449;;;;;1.419;1.469;;;;;;;;;;;;;0.899;;;;;;;INPEALSA;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (P);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;1;3;97;468;168.5221274231911
MUNERA;MUNERA;02612;CALLE COOPERATIVAS, 4;N;-2.480694;39.046139;01/12/2025 12:08;1.469;;;;;1.459;;1.0;;;;;;;;;;;;;;;;;;;OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM;R;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;1;1;1;5;96;468;168.4674297025159
NAVAS DE JORQUERA;NAVAS DE JORQUERA;02246;CTRA DE LEDAÑA S/N km S/N;N;-1.719778;39.281778;24/11/2025 10:01;;;;;;1.348;;0.908;;;;;;;;;;;;;;;;;;;COOP SAN GREGORIO;R;dm;L-D: 24H;L-D: 24H (A);2025-11-24;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;8;32;141;398;121.37342220417823
NERPIO;NERPIO;02530;CR AB-702, 45,6;D;-2.293444;38.151167;03/12/2025 00:00;1.479;;;1.589;;1.459;;1.134;;;;;;;;;;;;;;;;;;;CAMPSA;P;OM;L-D: 07:00-21:00;L-D: 07:00-21:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;0;4;46;439;147.33466860073713
ONTUR;ONTUR;02652;CRTA.CM km KM297,5;I;-1.497667;38.622944;03/12/2025 00:00;1.479;;1.549;;;1.459;;1.204;;;;;;;;;;;;;1.549;;;;;;REPSOL ;P;OM;L-D: 07:00-21:00;L-D: 07:00-21:00 (A);2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;1;1;3;31;96;864;92.54385856861268
ONTUR;ONTUR;02652;CAMINO DE HELLIN S/N;D;-1.508333;38.609556;01/12/2025 14:38;;;;;;1.345;;0.98;;;;;;;;;;;;;;;;;;;ONTALBA S. COOP DE C-LM;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;1;1;1;31;97;867;92.87374961213646
OSSA DE MONTIEL;OSSA DE MONTIEL;02611;CARRETERA N 430 KM. 429;I;-2.7515;38.967167;03/12/2025 00:00;1.489;;1.549;;;1.469;1.539;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 07:30-20:30;Sin datos;2025-12-03;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;0;5;85;474;167.0883601011258
PEÑAS DE SAN PEDRO;PEÑAS DE SAN PEDRO;02120;AVENIDA GUARDIA CIVIL, S/N;D;-1.990278;38.724028;01/12/2025 10:25;1.499;;;;;1.469;;;;;;;;;;;;;;;;;;;;;VALERO 24H ENERGIA;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;2;11;93;412;136.55549562936358
PÉTROLA;PETROLA;02692;CARRETERA FUENTEALAMO KM. 36;I;-1.553694;38.828806;01/12/2025 09:54;1.509;;;;;1.479;;;;;;;;;;;;;;;;;;;;;GASOLEOS TURBULA ;P;dm;L-D: 24H;Sin datos;2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;1;17;128;692;107.26854271418574
POZO CAÑADA;POZO CAÑADA;02099;CALLE HERNAN CORTES, S/N;N;-1.735917;38.813389;02/12/2025 16:28;;;;;;1.25;;;;;;;;;;;;;;;;;;;;;POZOTRANS;R;dm;L-D: 08:00-20:00;L-D: 08:00-20:00 (D);2025-12-02;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;1;2;2;2;40;106;496;120.15357954130764
POZO CAÑADA;POZO CAÑADA;02099;CALLE ANTONIO MACHADO, 2;D;-1.736389;38.805278;01/12/2025 10:26;;;;;;1.469;;;;;;;;;;;;;;;;;;;;;E.S. LEDAÑA ;P;dm;"L-V: 07:00-14:00; S: 09:00-14:00";Sin datos;2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;2;2;2;2;39;106;497;119.78003846565042
POZOHONDO;POZOHONDO;02141;CR CM-313 61,7;I;-1.91075;38.717556;21/11/2025 15:35;1.659;;;;;1.619;;1.339;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (P);2025-11-21;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;2;14;91;436;129.81120171030008
POZO-LORENTE;POZO-LORENTE;02154;POLIGONO PARAJE RECIAL, 2;I;-1.512611;39.081278;02/12/2025 11:01;;;;;;1.359;;0.929;;;;;;;;;;;;;;;;;;;SAT SANTA CRUZ DE POZO LORENTE;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;1;1;14;119;629;109.70342301394025
POZUELO;POZUELO;02327;CARRETERA M 313 KM. 50;I;-2.098778;38.804722;01/12/2025 00:46;1.559;;;1.679;;1.499;;1.459;;;;;;;;;;;;;;;;;;;INLOCOR S.L.;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);2025-12-01;Independiente;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;1;10;96;391;148.47755432125368
RIÓPAR;RIOPAR;02450;CARRETERA CM-412 KM. 199,5;I;-2.411444;38.493528;01/12/2025 10:07;1.579;;1.649;;;1.539;1.629;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 08:00-20:00;L-D: 08:00-22:00 (A);2025-12-01;Petrolera;Albacete;Castilla - La Mancha;386464.0;193205.0;193259.0;0;0;0;0;7;37;390;166.7841808315913
